code,iso,country,TCEEZ.1950,TCEEZ.1951,TCEEZ.1952,TCEEZ.1953,TCEEZ.1954,TCEEZ.1955,TCEEZ.1956,TCEEZ.1957,TCEEZ.1958,TCEEZ.1959,TCEEZ.1960,TCEEZ.1961,TCEEZ.1962,TCEEZ.1963,TCEEZ.1964,TCEEZ.1965,TCEEZ.1966,TCEEZ.1967,TCEEZ.1968,TCEEZ.1969,TCEEZ.1970,TCEEZ.1971,TCEEZ.1972,TCEEZ.1973,TCEEZ.1974,TCEEZ.1975,TCEEZ.1976,TCEEZ.1977,TCEEZ.1978,TCEEZ.1979,TCEEZ.1980,TCEEZ.1981,TCEEZ.1982,TCEEZ.1983,TCEEZ.1984,TCEEZ.1985,TCEEZ.1986,TCEEZ.1987,TCEEZ.1988,TCEEZ.1989,TCEEZ.1990,TCEEZ.1991,TCEEZ.1992,TCEEZ.1993,TCEEZ.1994,TCEEZ.1995,TCEEZ.1996,TCEEZ.1997,TCEEZ.1998,TCEEZ.1999,TCEEZ.2000,TCEEZ.2001,TCEEZ.2002,TCEEZ.2003,TCEEZ.2004,TCEEZ.2005,TCEEZ.2006
796,TCA,Turks and Caicos Islands,NA,NA,0.00104585,0.00104585,0.00104585,0.00104585,0.00104585,0.00104585,0.00104585,0.00104585,0.00104585,0.00104585,0.002091699,0.002140579,0.002162282,0.002140372,0.002138025,0.002166276,0.002158652,0.002177562,0.002006621,0.002093993,0.004126091,0.003542788,0.005726426,0.009325162,0.010683485,0.003692547,0.00603525,0.007969375,0.005856758,0.003985385,0.004069053,0.006641843,0.005679661,0.007927541,0.009454481,0.004120648,0.006202586,0.006630687,0.00445532,0.005303155,0.004591977,0.007718371,0.007311187,0.009967645,0.01007223,0.007705821,0.008238507,0.006750611,0.007704426,0.008543895,0.007585897,0.006853802,0.007528723,0.007115961,0.007793672
798,TUV,Tuvalu,NA,NA,NA,NA,NA,1.01E-06,7.29E-10,1.06E-09,NA,NA,NA,NA,NA,2.12E-06,3.53E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000309505,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55E-08,1.28E-06,1.45E-07,4.51E-07,5.62E-09,3.91E-10,4.29E-10,4.93E-10,5.86E-10,3.48E-10,3.48E-10,3.48E-10,NA,NA,5.66E-09,5.66E-09
800,UGA,Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,UKR,Ukraine,0.021916063,0.112318433,0.111612288,0.083289509,0.128135955,0.222386922,0.27718712,0.366865308,0.118319094,0.10453171,0.08571873,0.084897801,0.098916459,0.074421225,0.13468673,0.113105924,0.096239968,0.086103421,0.080015759,0.069292329,0.034402037,0.034317052,0.030093216,0.029731563,0.043848957,0.047067186,0.03470033,0.024282332,0.025570015,0.047561909,0.030937785,0.029440411,0.028905951,0.029964204,0.030186113,0.016404007,0.01840241,0.023581174,0.019511683,0.011813304,0.011395973,0.005264919,0.004610191,0.003505004,0.003665847,0.002650595,0.001092042,0.001055796,0.00244308,0.004835757,0.006211164,0.01118963,0.025552113,0.047727507,0.087399431,0.082353089,0.02779439
784,ARE,United Arab Emirates,0.004196254,0.004196254,0.004196254,0.004196254,0.005245317,0.005245317,0.005245317,0.006993756,0.006993756,0.010490635,0.01086238,0.01092749,0.012733016,0.012906798,0.012677992,0.016821342,0.017944114,0.02011788,0.017445592,0.017859608,0.02264298,0.024218561,0.026537104,0.03213074,0.043930395,0.038642645,0.047124775,0.065573711,0.050679973,0.056456058,0.030247995,0.036851256,0.034386441,0.03511497,0.03511497,0.042961958,0.035954351,0.035276736,0.036931461,0.038514851,0.039335575,0.038075823,0.039158546,0.044066864,0.044203588,0.045959381,0.046467478,0.04965043,0.049820291,0.051070602,0.031351255,0.038318883,0.048618698,0.037689261,0.039838188,0.042324913,0.042102424
826,GBR,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.090821665,6.204508478,6.850383932,7.471275687,9.090663789,9.865104726,9.868450608,9.938794898,16.35060773,15.87883918,9.521881963,9.006926481,9.834224366,7.849103786,8.878699943,10.26245818,10.37549951,11.2885079,8.68022987,10.35847357,9.520345175,10.98296704,15.08039387,10.26486986,10.90240717,13.08341869,14.45837195,13.97637522,13.66813268,10.7030309,11.44517156,16.79469267,18.11216653,14.05080225,13.61668767,13.18593638,12.60914634,12.07068257,10.47431661,8.00422865,9.574446028,10.44976093,9.650666202,9.215062575,9.430273823,12.19108619,8.722593138
840,USA,United States of America,0.917792254,1.144062832,NA,NA,NA,NA,2.100491071,NA,NA,1.711243811,NA,1.643396511,2.312643411,NA,2.369472295,2.368109142,2.705004682,4.30949849,4.093497471,3.996883482,2.4286097,2.19860465,2.575469154,2.849201855,3.01966787,2.684595329,2.449964218,3.022750338,3.571352333,2.577755579,NA,2.786942425,NA,2.698194407,3.525257179,NA,NA,3.372329765,3.594820636,4.096531145,3.111329792,4.651084959,4.901299109,3.462521744,3.579050963,4.260944645,3.995367409,3.084373626,2.502264632,2.123334843,3.373420976,2.809665828,2.707403442,2.514705018,2.376776422,3.197594922,3.258178664
850,VIR,United States Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,URY,Uruguay,0.01255616,0.01255616,0.01255616,0.01255616,0.014801301,0.019374736,0.021824402,0.02501304,0.014148906,0.01923633,0.031685082,0.033293003,0.021837316,0.023349195,0.037252254,0.04641664,0.052998551,0.194534771,0.094119932,0.047964792,0.044861271,0.055101255,0.072322787,0.079272192,0.077119538,0.095121578,0.141140369,0.183448331,0.245609991,0.401655834,0.485799287,0.471335069,0.41945681,0.386986372,0.375661872,0.352610969,0.432085424,0.441174971,0.362263949,0.394890971,0.274412233,0.417461138,0.410700636,0.37982515,0.441290597,0.471486901,0.439468597,0.464359729,0.481675888,0.309196375,0.393552135,0.393172136,0.391290687,0.416285218,0.450863904,0.4068294,0.447422192
860,UZB,Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,VUT,Vanuatu,2.66E-07,2.66E-07,2.66E-07,2.66E-07,2.66E-07,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000212712,0.000212712,0.000212712,0.000212712,0.000212712,0.000212712,0.000212712,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000106356,0.000127627,0.000178857,0.000154298,0.000121055,0.000162983,0.000276832,0.00025592,0.000225858,0.000200149,0.000378827,0.000315002,0.000342339,0.000333199,0.000260855,0.000264731,0.000255591,0.000273787,0.000262362,0.000250936,0.000239511,0.000228086,0.000143275,0.000166947,4.84E-05,8.16E-05,5.29E-05,3.69E-05,3.35E-05
862,VEN,Venezuela,0.019646585,0.019029666,0.014684464,0.014592434,0.01768177,0.021105267,0.015179577,0.016244281,0.014421424,0.021893853,0.024685787,0.023428081,0.027116928,0.027333643,0.031597963,0.041259422,0.03768297,0.034687296,0.048744163,0.050368349,0.065881992,0.069150564,0.086546515,0.082392804,0.098866231,0.089663471,0.091484326,0.083650736,0.093364915,0.05931288,0.061686835,0.062314902,0.053100611,0.047113372,0.060472096,0.057300799,0.049558724,0.058392503,0.062730538,0.085201387,0.096858436,0.085278798,0.095890506,0.147024121,0.153175231,0.173200195,0.146895328,0.127646324,0.120667496,0.116543497,0.156479,0.153051022,0.139672945,0.161045919,0.161059603,0.161053146,0.161060207
704,VNM,Viet Nam,0.017394099,0.025340685,0.034121367,0.045932159,0.071770365,0.093325764,0.091870948,0.103880277,0.110119199,0.105771445,0.112087584,0.118843377,0.112692614,0.098240762,0.106325645,0.127478225,0.140190512,0.148650622,0.167051406,0.198519941,0.235009552,0.149393658,0.168047342,0.191375134,0.166014973,0.255703064,0.256153461,0.10231097,0.099162171,0.092639962,0.093533512,0.1034966,0.1115058,0.110917962,0.110492809,0.118847211,0.106086463,0.111476147,0.11496597,0.137758164,0.136056136,0.15843237,0.160560138,0.164743696,0.21347789,0.235823448,0.233224542,0.244986489,0.248896742,0.187829032,0.227945836,0.21214346,0.221755832,0.237545586,0.232090424,0.245020914,0.236318077
876,WLF,Wallis and Futuna Islands,NA,NA,NA,NA,NA,2.17E-06,1.57E-09,2.27E-09,NA,NA,NA,NA,NA,4.57E-06,7.60E-06,NA,NA,NA,7.61E-06,1.16E-05,3.06E-05,2.18E-05,2.81E-05,6.03E-05,0.00010391,6.39E-05,8.60E-05,0.000129008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51E-06,8.85E-07,2.71E-06,0.000471304,0.000305456,0.000450313,0.000383436,0.000437886,0.001816392,2.19E-06,2.00E-06,3.65E-05,2.03E-06,3.63E-06,1.85E-06,3.01E-06,2.91E-06,2.79E-06,2.76E-06
732,ESH,Western Sahara,0.002005953,0.002742813,0.004285213,0.004242625,0.005739815,0.006333335,0.00631288,0.006667689,0.00914284,0.011811419,0.013028419,0.010230709,0.032524735,0.02755205,0.048218402,0.054518654,0.059513687,0.071219255,0.063542102,0.078003588,0.240716277,0.260910361,0.367242042,0.592857434,0.532782945,0.325345383,0.466859078,0.315779396,0.309698842,0.305607841,0.206782127,0.20858588,0.312910933,0.248780227,0.206203685,0.215239231,0.204045426,0.166192298,0.100755101,0.1170482,0.08526672,0.111922158,0.087866814,0.09141098,0.083238507,0.100305044,0.11134479,0.098890598,0.128730897,0.169584464,0.192585652,0.172480549,0.060838726,0.046816825,0.033159425,0.053771986,0.049070296
887,YEM,Yemen,0.006847956,0.006847956,0.00924651,0.009358854,0.009358854,0.009966076,0.007455178,0.00715915,0.007271495,0.00854211,0.007312871,0.006966657,0.006994293,0.007043981,0.007029222,0.007827889,0.007971691,0.010988795,0.010568064,0.008825724,0.009035428,0.008167178,0.010317894,0.013385829,0.013108321,0.011263922,0.015946164,0.0224694,0.012768968,0.017980078,0.014329797,0.007966912,0.004178547,0.009478965,0.006982312,0.014765102,0.015650937,0.011081709,0.018402854,0.017034578,0.021011155,0.019157601,0.017537643,0.018545032,0.014576255,0.019556901,0.020133174,0.029242259,0.027422138,0.025592495,0.030409956,0.038358348,0.039703202,0.051620803,0.058667034,0.060995662,0.060500652
894,ZMB,Zambia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,ZWE,Zimbabwe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
