code,iso,country,FSOC.1950,FSOC.1951,FSOC.1952,FSOC.1953,FSOC.1954,FSOC.1955,FSOC.1956,FSOC.1957,FSOC.1958,FSOC.1959,FSOC.1960,FSOC.1961,FSOC.1962,FSOC.1963,FSOC.1964,FSOC.1965,FSOC.1966,FSOC.1967,FSOC.1968,FSOC.1969,FSOC.1970,FSOC.1971,FSOC.1972,FSOC.1973,FSOC.1974,FSOC.1975,FSOC.1976,FSOC.1977,FSOC.1978,FSOC.1979,FSOC.1980,FSOC.1981,FSOC.1982,FSOC.1983,FSOC.1984,FSOC.1985,FSOC.1986,FSOC.1987,FSOC.1988,FSOC.1989,FSOC.1990,FSOC.1991,FSOC.1992,FSOC.1993,FSOC.1994,FSOC.1995,FSOC.1996,FSOC.1997,FSOC.1998,FSOC.1999,FSOC.2000,FSOC.2001,FSOC.2002,FSOC.2003,FSOC.2004,FSOC.2005,FSOC.2006,FSOC.2007,FSOC.2008,FSOC.2009,FSOC.2010,FSOC.2011
740,SUR,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0.058823529,0.066666667,0.071428571,0.045454545,0.043478261,0.068965517,0.125,0.121212121,0.09375,0.142857143,0.125,0.133333333,0.133333333,0.176470588,0.166666667,0.166666667,0.105263158,0.105263158,0.133333333,0.12,0.086956522,0.136363636,0.136363636,0.136363636,0.142857143,0.142857143,0.15,0.15,0.15,0.142857143,0.153846154,0.130434783,0.153846154,0.138888889,0.138888889,0.135135135,0.153846154,0.153846154,0.14893617,0.176470588,0.203389831,0.213114754,0.206896552,0.206896552,0.196721311
744,SJM,Svalbard and Jan Mayen Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,SWZ,Swaziland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,SWE,Sweden,0,0.018867925,0.052631579,0.068965517,0.083333333,0.071428571,0.066666667,0.080645161,0.066666667,0.05,0.081081081,0.072463768,0.084507042,0.12,0.092105263,0.108433735,0.112359551,0.105263158,0.112359551,0.123595506,0.12244898,0.113402062,0.108910891,0.116504854,0.113207547,0.111111111,0.09,0.090909091,0.088495575,0.106557377,0.120967742,0.118110236,0.121212121,0.118518519,0.112781955,0.134751773,0.144736842,0.127659574,0.146496815,0.152866242,0.146341463,0.1375,0.135802469,0.147928994,0.153846154,0.153374233,0.159509202,0.163841808,0.169590643,0.142857143,0.168604651,0.175824176,0.172413793,0.183673469,0.183168317,0.178571429,0.177033493,0.189189189,0.188481675,0.177419355,0.183246073,0.176470588
756,CHE,Switzerland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,SYR,Syria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999,TWN,Taiwan,0,0,0,0,0,0.009174312,0.016528926,0.016393443,0.021582734,0.014285714,0.01369863,0.019736842,0.025477707,0.035502959,0.039548023,0.094736842,0.08994709,0.090452261,0.09,0.097560976,0.102880658,0.097046414,0.097959184,0.084033613,0.098425197,0.099616858,0.101123596,0.094076655,0.087719298,0.163434903,0.162011173,0.15902965,0.157024793,0.156164384,0.148648649,0.149456522,0.142076503,0.153846154,0.147945205,0.147757256,0.156565657,0.153652393,0.160583942,0.158024691,0.164351852,0.165919283,0.166287016,0.161504425,0.129251701,0.137254902,0.15936255,0.158,0.16468254,0.156976744,0.159615385,0.164150943,0.144016227,0.166007905,0.168650794,0.170873786,0.164356436,0.161033797
762,TJK,Tajikistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,TZA,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0.023255814,0.052631579,0.054545455,0.052631579,0.049180328,0.032258065,0.103896104,0.090909091,0.082352941,0.111111111,0.138613861,0.134615385,0.148148148,0.146551724,0.131578947,0.136363636,0.14159292,0.182539683,0.1796875,0.1796875,0.169354839,0.183206107,0.184,0.162393162,0.147368421,0.163265306,0.154639175,0.161616162,0.173076923,0.152380952,0.150943396,0.132075472,0.125,0.145631068,0.181818182,0.201612903,0.206349206,0.207692308,0.204724409,0.2
764,THA,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.012195122,0.012048193,0.022988506,0.022727273,0.022222222,0.05,0.03968254,0.0546875,0.046153846,0.044776119,0.068181818,0.085714286,0.101351351,0.076923077,0.088607595,0.101910828,0.098765432,0.093023256,0.101694915,0.102272727,0.112359551,0.105555556,0.115384615,0.113513514,0.110497238,0.106951872,0.102272727,0.090909091,0.094444444,0.1,0.109375,0.103092784,0.084656085,0.087179487,0.053811659,0.061135371,0.077253219,0.090534979,0.083333333,0.083333333,0.099601594,0.089068826,0.133079848,0.154121864,0.150537634,0.138059701,0.15625
626,TLS,Timor-Leste,0,0,0,0,0,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014492754,0.014705882,0.014492754,0.014492754,0.014492754,0.027777778,0.027777778,0.027777778,0.02739726,0.02739726,0.02739726,0.026666667,0.026666667,0.027027027,0.02739726,0.024390244,0.024096386,0.012048193,0,0.011904762,0,0.022727273,0.011494253,0.02247191,0.022222222,0.011764706,0.011111111,0.011235955,0.010752688,0.010416667,0.021276596,0.010526316,0.010869565,0.02020202,0.01,0.019047619,0.018867925,0.018018018,0.017094017,0.024590164,0.039370079,0.06547619,0.157142857,0.131979695,0.155251142,0.153153153,0.153153153,0.154929577,0.160550459,0.14953271,0.163636364,0.158371041
768,TGO,Togo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,TKL,Tokelau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,TON,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0.035714286,0,0.029411765,0.073170732,0.095238095,0.071428571,0.066666667,0.0625,0.169491525,0.161290323,0.151515152,0.151515152,0.142857143,0.157894737,0.147058824,0.151515152,0.15942029,0.152777778,0.150684932,0.16,0.162162162,0.154929577,0.162162162,0.15942029,0.157894737,0.164556962,0.160493827,0.171052632,0.151898734,0.158536585,0.155844156,0.15,0.142857143,0.146341463,0.159090909,0.146067416,0.171717172,0.19047619,0.19047619,0.184466019,0.19047619
780,TTO,Trinidad and Tobago,0,0,0,0,0.029411765,0.029411765,0.03030303,0.051282051,0.026315789,0.025641026,0.046511628,0.06122449,0.058823529,0.06557377,0.032786885,0.031746032,0.048387097,0.083333333,0.057971014,0.055555556,0.068965517,0.048780488,0.044444444,0.063829787,0.054347826,0.044444444,0.044444444,0.064516129,0.072164948,0.070707071,0.081818182,0.07079646,0.066666667,0.086614173,0.144067797,0.13559322,0.152,0.142857143,0.167883212,0.166666667,0.156028369,0.163265306,0.155405405,0.138888889,0.145833333,0.144827586,0.143835616,0.165605096,0.15625,0.185393258,0.179775281,0.166666667,0.181318681,0.132911392,0.1375,0.132075472,0.141104294,0.198067633,0.2,0.2,0.193236715,0.201877934
788,TUN,Tunisia,0,0,0,0,0,0,0,0.016666667,0.014925373,0.015151515,0.014084507,0.013333333,0.012658228,0.023529412,0.011363636,0.022222222,0.031914894,0.03960396,0.047619048,0.038095238,0.056074766,0.063636364,0.065420561,0.066666667,0.066666667,0.071428571,0.078947368,0.068965517,0.068376068,0.06779661,0.068965517,0.069565217,0.076335878,0.07518797,0.068493151,0.068027211,0.066666667,0.061643836,0.067114094,0.078947368,0.095541401,0.091463415,0.076470588,0.110497238,0.117647059,0.111702128,0.130653266,0.139534884,0.133027523,0.155102041,0.151639344,0.155378486,0.15625,0.160305344,0.147727273,0.150943396,0.160409556,0.182108626,0.192192192,0.17791411,0.190615836,0.194117647
792,TUR,Turkey,0,0.010357115,0.010200189,0,0,0.017217031,0.017081576,0.016484034,0.020499049,0.020594545,0.020430146,0.020081512,0.019680843,0.016624028,0.016090061,0.021818928,0.035175497,0.027569715,0.053019128,0.071326543,0.086853266,0.090484083,0.087570852,0.092410764,0.097704126,0.098229382,0.100431303,0.100027375,0.102397428,0.080908705,0.097585766,0.092259105,0.087717663,0.090021062,0.08777414,0.07754624,0.08604641,0.080490601,0.075294457,0.085605882,0.088055894,0.115040599,0.111828415,0.109376025,0.1159808,0.132550888,0.131718478,0.137060401,0.137695956,0.151991544,0.160546013,0.161997316,0.166301188,0.158134681,0.160360904,0.148633096,0.125834771,0.148979733,0.158169856,0.151215928,0.151970289,0.158443427
795,TKM,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,TCA,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.12,0.129032258,0.125,0.1,0.085714286,0.108108108,0.097560976,0.119047619,0.113636364,0.113636364,0.076923077,0.185185185,0.178571429,0.178571429,0.166666667,0.169811321,0.137254902,0.125,0.137254902,0.137254902,0.137254902,0.163636364,0.134615385,0.132075472,0.142857143,0.132075472,0.132075472,0.12962963,0.111111111,0.152542373,0.155172414,0.152542373,0.169014085,0.15942029,0.136363636,0.151515152,0.126984127,0.157142857,0.164179104,0.162162162,0.163934426,0.180327869,0.180327869,0.169491525,0.177419355,0.177419355
798,TUV,Tuvalu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,UGA,Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,UKR,Ukraine,0,0,0,0,0.023809524,0.042553191,0.072727273,0.090909091,0.104477612,0.102941176,0.107692308,0.102941176,0.101449275,0.086956522,0.08,0.076923077,0.086419753,0.104651163,0.104651163,0.105882353,0.140625,0.126984127,0.13559322,0.142857143,0.120689655,0.111111111,0.133333333,0.152777778,0.144736842,0.112903226,0.142857143,0.142857143,0.151515152,0.141176471,0.162162162,0.163043478,0.17,0.179775281,0.181818182,0.191489362,0.179775281,0.196261682,0.2,0.188679245,0.19379845,0.193548387,0.188976378,0.18487395,0.181102362,0.174603175,0.181102362,0.173553719,0.173228346,0.180451128,0.180327869,0.169934641,0.17989418,0.179775281,0.18079096,0.175824176,0.180327869,0.183783784
784,ARE,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.025641026,0.047619048,0.035714286,0.034482759,0.034482759,0.032786885,0.032786885,0.033333333,0.016666667,0.029850746,0.029850746,0.044117647,0.066666667,0.073170732,0.077777778,0.083333333,0.082474227,0.081632653,0.067961165,0.068376068,0.061946903,0.068965517,0.074380165,0.052631579,0.047619048,0.064220183,0.069565217,0.066666667,0.052173913,0.037735849,0.057471264,0.062146893,0.085,0.106481481,0.127659574,0.115384615,0.121848739,0.116666667,0.125506073,0.1886121,0.185714286,0.185053381,0.18115942,0.181494662
826,GBR,United Kingdom,0,0.012086346,0.026081062,0.034175185,0.054403538,0.055081675,0.056488474,0.060890194,0.070193815,0.069439568,0.085917654,0.076779576,0.083618452,0.102820649,0.098504097,0.103446879,0.11011858,0.140472722,0.130716039,0.140720537,0.149747182,0.157681784,0.152439116,0.15581565,0.148564654,0.175567774,0.157950587,0.185473841,0.183467427,0.192936576,0.195141359,0.194206324,0.199522152,0.198316565,0.201569475,0.202421329,0.195638965,0.200739264,0.191314496,0.196490553,0.198610414,0.192782828,0.195357708,0.190124685,0.195801698,0.188996352,0.197658425,0.186659817,0.192360619,0.199185862,0.195631723,0.200571318,0.209188322,0.211438829,0.208365922,0.220228192,0.229051664,0.234698068,0.240865885,0.235013674,0.229798175,0.240376432
840,USA,United States of America,0,0.015295628,0.023214361,0.042413234,0.050209447,0.050418649,0.048566894,0.051606897,0.05008343,0.049223182,0.05502146,0.052335405,0.056969723,0.060232732,0.06176999,0.063603984,0.066813432,0.069506544,0.087604278,0.109400155,0.112780982,0.11452139,0.116926235,0.099279349,0.102626206,0.109543533,0.106597055,0.120284395,0.119255826,0.117098797,0.114956931,0.114797458,0.117382305,0.120063951,0.128492568,0.103487981,0.112474444,0.101671292,0.156748457,0.175736815,0.161859134,0.161206518,0.177344315,0.162840175,0.160018305,0.15645365,0.170917286,0.168718366,0.16364236,0.153367435,0.152724817,0.154740246,0.162974792,0.149680376,0.176817762,0.180280886,0.170013369,0.191044785,0.188266642,0.193286492,0.178610668,0.197215014
850,VIR,United States Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,URY,Uruguay,0,0,0,0,0,0.025,0.023255814,0.023255814,0.042553191,0.040816327,0.039215686,0.039215686,0.038461538,0.037735849,0.034482759,0.05,0.058823529,0.074074074,0.075,0.1,0.11827957,0.117021277,0.129032258,0.123595506,0.13592233,0.131313131,0.132653061,0.123809524,0.126126126,0.120689655,0.12605042,0.10619469,0.112068966,0.125,0.12605042,0.112068966,0.128787879,0.135338346,0.144927536,0.128787879,0.154411765,0.146853147,0.154929577,0.150326797,0.145695364,0.148148148,0.146341463,0.14375,0.151162791,0.14619883,0.168421053,0.170984456,0.161458333,0.153439153,0.146596859,0.154639175,0.151041667,0.151832461,0.14507772,0.153846154,0.151515152,0.16080402
860,UZB,Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,VUT,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.045454545,0.047619048,0.045454545,0.043478261,0.043478261,0.043478261,0.038461538,0.04,0.041666667,0.04,0.096774194,0.1,0.096774194,0.096774194,0.1,0.096774194,0.090909091,0.088235294,0.085714286,0.09375,0.076923077,0.093023256,0.090909091,0.106382979,0.104166667,0.104166667,0.102040816,0.145454545,0.145454545,0.1,0.155172414,0.115384615,0.12962963,0.113207547,0.12962963,0.142857143,0.134615385,0.104166667,0.163934426,0.163934426,0.174603175,0.174603175,0.174603175,0.194029851
862,VEN,Venezuela,0,0,0,0,0,0,0.020833333,0.018518519,0,0,0.041666667,0.029411765,0.040540541,0.036144578,0.023529412,0.032608696,0.033333333,0.077669903,0.082568807,0.089285714,0.094890511,0.087591241,0.074829932,0.090909091,0.085526316,0.073825503,0.08496732,0.109090909,0.166666667,0.173267327,0.182692308,0.181415929,0.169811321,0.166666667,0.170588235,0.176744186,0.165048544,0.163461538,0.165048544,0.166666667,0.162895928,0.147368421,0.153061224,0.143589744,0.151515152,0.155,0.151219512,0.165853659,0.158653846,0.178571429,0.168831169,0.156398104,0.165957447,0.137440758,0.137614679,0.142857143,0.146666667,0.183206107,0.181818182,0.179389313,0.177606178,0.183520599
704,VNM,Viet Nam,0,0,0,0,0,0.007462687,0.014285714,0.014084507,0.01986755,0.013071895,0.012820513,0.012738854,0.018987342,0.029411765,0.027777778,0.042780749,0.050505051,0.04040404,0.051643192,0.042253521,0.067164179,0.087912088,0.09252669,0.076923077,0.084210526,0.071428571,0.079872204,0.155440415,0.150895141,0.165048544,0.16464891,0.160671463,0.158150852,0.1558753,0.155339806,0.153284672,0.146699267,0.147420147,0.142857143,0.131264916,0.138952164,0.139211137,0.139954853,0.135857461,0.134042553,0.143459916,0.140997831,0.140167364,0.137860082,0.156126482,0.162475822,0.154296875,0.150390625,0.145348837,0.152091255,0.145873321,0.143137255,0.176691729,0.175471698,0.172675522,0.166030534,0.171102662
876,WLF,Wallis and Futuna Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.090909091,0.090909091,0.083333333,0.090909091,0.076923077,0.071428571,0.090909091,0.090909091,0.083333333,0.076923077,0.066666667,0.071428571,0.105263158,0.111111111,0.052631579,0.136363636,0.130434783,0.130434783,0.157894737,0.166666667,0.166666667,0.19047619,0.157894737,0.19047619,0.15,0.2,0.222222222,0.193548387,0.1875,0.205882353,0.205882353,0.1875,0.205882353
732,ESH,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0.01369863,0.025316456,0.045977011,0.036144578,0.044444444,0.043010753,0.051546392,0.035714286,0.035087719,0.044776119,0.065693431,0.082840237,0.142857143,0.149253731,0.15,0.143518519,0.142222222,0.178030303,0.175,0.170909091,0.162454874,0.174061433,0.176079734,0.1875,0.183800623,0.180722892,0.182634731,0.186390533,0.190751445,0.188235294,0.195335277,0.195335277,0.192634561,0.182634731,0.182857143,0.179190751,0.174927114,0.179104478,0.174174174,0.177842566,0.173020528,0.173529412,0.168604651,0.161931818,0.174174174,0.176646707,0.165644172,0.174174174,0.173780488
887,YEM,Yemen,0,0,0,0,0,0,0,0.037037037,0.035714286,0,0.028571429,0.027777778,0.028571429,0.026315789,0.025641026,0.022727273,0.02173913,0.037735849,0.057692308,0.056603774,0.080645161,0.084745763,0.078125,0.0625,0.075757576,0.089552239,0.094594595,0.054054054,0.119565217,0.119565217,0.119565217,0.121212121,0.127659574,0.126315789,0.115789474,0.12244898,0.113402062,0.113402062,0.1,0.117647059,0.098039216,0.098039216,0.122641509,0.116071429,0.136,0.118644068,0.12295082,0.126984127,0.135338346,0.147887324,0.13986014,0.13125,0.12345679,0.135294118,0.12195122,0.13372093,0.111111111,0.147058824,0.152542373,0.14619883,0.149425287,0.149425287
894,ZMB,Zambia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,ZWE,Zimbabwe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
